model-1718283617,1718283639.829,0.78,0.155,0.76,0.1747
model-1718283617,1718283639.855,0.78,0.1461,0.79,0.15
model-1718283617,1718283639.879,0.67,0.1906,0.77,0.1418
model-1718283617,1718283639.903,0.82,0.1392,0.81,0.1557
model-1718283617,1718283639.927,0.78,0.1368,0.85,0.1451
model-1718283617,1718283639.951,0.78,0.1344,0.8,0.1349
model-1718283617,1718283639.977,0.76,0.1659,0.8,0.1423
model-1718283617,1718283640.001,0.81,0.1391,0.74,0.1639
model-1718283617,1718283640.025,0.8,0.1369,0.76,0.1736
model-1718283617,1718283640.049,0.8,0.1268,0.73,0.1711
model-1718283617,1718283640.072,0.76,0.1745,0.74,0.1749
model-1718283617,1718283640.099,0.74,0.1845,0.82,0.1392
model-1718283617,1718283640.124,0.73,0.1691,0.73,0.1673
model-1718283617,1718283640.148,0.83,0.1181,0.8,0.1381
model-1718283617,1718283640.172,0.83,0.1291,0.74,0.1532
model-1718283617,1718283640.196,0.78,0.1353,0.75,0.1638
model-1718283617,1718283640.223,0.81,0.1331,0.75,0.162
model-1718283617,1718283640.248,0.85,0.1193,0.74,0.1773
model-1718283617,1718283640.272,0.82,0.1471,0.8,0.1452
model-1718283617,1718283640.29,0.83,0.1295,0.76,0.1708
model-1718283617,1718283640.319,0.74,0.1535,0.74,0.1581
model-1718283617,1718283640.343,0.79,0.135,0.78,0.1358
model-1718283617,1718283640.367,0.75,0.1526,0.71,0.187
model-1718283617,1718283640.391,0.79,0.159,0.74,0.1689
model-1718283617,1718283640.416,0.77,0.145,0.8,0.1599
model-1718283617,1718283640.443,0.85,0.1296,0.76,0.1695
model-1718283617,1718283640.466,0.87,0.1302,0.79,0.1743
model-1718283617,1718283640.49,0.71,0.1839,0.78,0.1651
model-1718283617,1718283640.514,0.84,0.1218,0.71,0.1984
model-1718283617,1718283640.537,0.77,0.1681,0.77,0.1633
model-1718283617,1718283640.563,0.79,0.1284,0.73,0.1684
model-1718283617,1718283640.588,0.76,0.1568,0.81,0.1393
model-1718283617,1718283640.612,0.77,0.1794,0.75,0.1728
model-1718283617,1718283640.635,0.73,0.159,0.75,0.1679
model-1718283617,1718283640.66,0.85,0.1256,0.8,0.1461
model-1718283617,1718283640.688,0.81,0.1473,0.68,0.2021
model-1718283617,1718283640.711,0.77,0.1546,0.78,0.1528
model-1718283617,1718283640.735,0.77,0.1665,0.83,0.1247
model-1718283617,1718283640.759,0.85,0.1136,0.78,0.1671
model-1718283617,1718283640.783,0.84,0.1296,0.79,0.151
model-1718283617,1718283640.809,0.81,0.1535,0.77,0.1653
model-1718283617,1718283640.832,0.81,0.1149,0.74,0.1864
model-1718283617,1718283640.856,0.75,0.1702,0.78,0.1707
model-1718283617,1718283640.88,0.74,0.1641,0.79,0.1551
model-1718283617,1718283640.903,0.78,0.1458,0.79,0.1556
model-1718283617,1718283640.93,0.85,0.1253,0.78,0.1557
model-1718283617,1718283640.954,0.9,0.083,0.77,0.1599
model-1718283617,1718283640.978,0.74,0.181,0.78,0.1529
model-1718283617,1718283641.002,0.83,0.1343,0.78,0.162
model-1718283617,1718283641.026,0.8,0.1328,0.82,0.123
model-1718283617,1718283641.053,0.75,0.1741,0.85,0.1219
model-1718283617,1718283641.077,0.8,0.1171,0.87,0.1
model-1718283617,1718283641.101,0.8,0.141,0.79,0.1543
model-1718283617,1718283641.125,0.84,0.1065,0.81,0.1342
model-1718283617,1718283641.149,0.79,0.1467,0.76,0.1597
model-1718283617,1718283641.176,0.77,0.1602,0.82,0.1495
model-1718283617,1718283641.199,0.79,0.1303,0.71,0.1755
model-1718283617,1718283641.223,0.83,0.1262,0.84,0.119
model-1718283617,1718283641.247,0.8,0.1385,0.82,0.1286
model-1718283617,1718283641.272,0.81,0.1501,0.75,0.1561
model-1718283617,1718283641.298,0.78,0.1618,0.76,0.1638
model-1718283617,1718283641.323,0.77,0.147,0.77,0.1689
model-1718283617,1718283641.346,0.81,0.1438,0.78,0.146
model-1718283617,1718283641.37,0.81,0.1251,0.75,0.1616
model-1718283617,1718283641.393,0.82,0.1394,0.76,0.169
model-1718283617,1718283641.421,0.8,0.1502,0.67,0.2057
model-1718283617,1718283641.445,0.74,0.1604,0.75,0.1737
model-1718283617,1718283641.469,0.82,0.1186,0.72,0.1673
model-1718283617,1718283641.493,0.82,0.1213,0.74,0.1702
model-1718283617,1718283641.517,0.76,0.1628,0.82,0.1526
model-1718283617,1718283641.543,0.8,0.1389,0.81,0.1369
model-1718283617,1718283641.566,0.8,0.1202,0.71,0.208
model-1718283617,1718283641.591,0.66,0.2117,0.74,0.176
model-1718283617,1718283641.615,0.77,0.1515,0.77,0.1542
model-1718283617,1718283641.639,0.87,0.1015,0.76,0.1829
model-1718283617,1718283641.665,0.8,0.1406,0.7,0.2133
model-1718283617,1718283641.689,0.73,0.1692,0.74,0.1758
model-1718283617,1718283641.714,0.77,0.1631,0.75,0.1762
model-1718283617,1718283641.737,0.78,0.1525,0.71,0.2081
model-1718283617,1718283641.761,0.82,0.1428,0.73,0.1881
model-1718283617,1718283641.788,0.68,0.181,0.74,0.1715
model-1718283617,1718283641.812,0.78,0.1475,0.78,0.164
model-1718283617,1718283641.836,0.79,0.1384,0.69,0.2115
model-1718283617,1718283641.86,0.85,0.1194,0.73,0.1732
model-1718283617,1718283641.884,0.71,0.2049,0.68,0.2013
model-1718283617,1718283641.91,0.73,0.1915,0.74,0.1802
model-1718283617,1718283641.933,0.82,0.1348,0.8,0.1622
model-1718283617,1718283641.957,0.8,0.1216,0.71,0.1706
model-1718283617,1718283641.982,0.74,0.1629,0.78,0.1589
model-1718283617,1718283642.005,0.79,0.1563,0.75,0.1451
model-1718283617,1718283642.032,0.67,0.1972,0.8,0.1375
model-1718283617,1718283642.056,0.86,0.1179,0.78,0.171
model-1718283617,1718283642.08,0.79,0.1397,0.75,0.1793
model-1718283617,1718283642.103,0.81,0.123,0.72,0.1916
model-1718283617,1718283642.128,0.8,0.1502,0.81,0.133
model-1718283617,1718283642.156,0.76,0.1632,0.67,0.2147
model-1718283617,1718283642.183,0.82,0.1331,0.79,0.1557
model-1718283617,1718283642.209,0.76,0.1698,0.78,0.1586
model-1718283617,1718283642.234,0.82,0.1411,0.77,0.161
model-1718283617,1718283642.262,0.85,0.1233,0.7,0.19
model-1718283617,1718283642.291,0.76,0.156,0.77,0.1737
model-1718283617,1718283642.317,0.81,0.1516,0.69,0.1842
model-1718283617,1718283642.342,0.79,0.158,0.78,0.1716
model-1718283617,1718283642.367,0.8,0.1461,0.68,0.1968
model-1718283617,1718283642.395,0.82,0.1393,0.69,0.203
model-1718283617,1718283642.419,0.84,0.1185,0.83,0.1359
model-1718283617,1718283642.444,0.72,0.1815,0.84,0.1209
model-1718283617,1718283642.469,0.77,0.163,0.73,0.1747
model-1718283617,1718283642.496,0.8,0.1464,0.7,0.1901
model-1718283617,1718283642.521,0.8,0.1293,0.68,0.1936
model-1718283617,1718283642.546,0.75,0.1606,0.76,0.157
model-1718283617,1718283642.571,0.67,0.1909,0.74,0.1713
model-1718283617,1718283642.597,0.83,0.143,0.75,0.1863
model-1718283617,1718283642.621,0.8,0.1383,0.7,0.1841
model-1718283617,1718283642.645,0.81,0.1266,0.69,0.1978
model-1718283617,1718283642.668,0.78,0.1702,0.72,0.1971
model-1718283617,1718283642.692,0.77,0.178,0.76,0.1605
model-1718283617,1718283642.717,0.79,0.1614,0.76,0.1684
model-1718283617,1718283642.741,0.8,0.1412,0.78,0.1589
model-1718283617,1718283642.765,0.79,0.1404,0.75,0.1656
model-1718283617,1718283642.789,0.74,0.17,0.79,0.1418
model-1718283617,1718283642.815,0.74,0.1593,0.72,0.1649
model-1718283617,1718283642.841,0.83,0.1289,0.9,0.103
model-1718283617,1718283642.866,0.76,0.1534,0.78,0.1366
model-1718283617,1718283642.891,0.73,0.1725,0.69,0.2021
model-1718283617,1718283642.916,0.77,0.1352,0.7,0.1996
model-1718283617,1718283642.939,0.81,0.1369,0.72,0.1775
model-1718283617,1718283642.966,0.81,0.1286,0.71,0.1726
model-1718283617,1718283642.99,0.78,0.1469,0.71,0.1912
model-1718283617,1718283643.014,0.81,0.1383,0.7,0.1867
model-1718283617,1718283643.038,0.75,0.1509,0.79,0.1439
model-1718283617,1718283643.062,0.77,0.1557,0.75,0.1788
model-1718283617,1718283643.089,0.86,0.1058,0.72,0.1865
model-1718283617,1718283643.114,0.76,0.1518,0.83,0.1166
model-1718283617,1718283643.137,0.81,0.1588,0.83,0.1193
model-1718283617,1718283643.161,0.84,0.1235,0.8,0.1464
model-1718283617,1718283643.185,0.79,0.1467,0.87,0.1075
model-1718283617,1718283643.211,0.79,0.1416,0.72,0.1781
model-1718283617,1718283643.235,0.86,0.1183,0.82,0.139
model-1718283617,1718283643.259,0.81,0.1462,0.74,0.1849
model-1718283617,1718283643.284,0.83,0.1218,0.77,0.1675
model-1718283617,1718283643.307,0.79,0.1453,0.89,0.0895
model-1718283617,1718283643.333,0.85,0.1089,0.76,0.173
model-1718283617,1718283643.356,0.79,0.1468,0.77,0.1684
model-1718283617,1718283643.38,0.79,0.1313,0.81,0.146
model-1718283617,1718283643.404,0.77,0.1497,0.82,0.131
model-1718283617,1718283643.428,0.82,0.135,0.82,0.1464
model-1718283617,1718283643.454,0.68,0.187,0.81,0.133
model-1718283617,1718283643.478,0.83,0.1207,0.85,0.0997
model-1718283617,1718283643.501,0.75,0.1548,0.73,0.1912
model-1718283617,1718283643.525,0.73,0.1739,0.82,0.1227
model-1718283617,1718283643.55,0.81,0.1327,0.77,0.139
model-1718283617,1718283643.576,0.8,0.146,0.69,0.2084
model-1718283617,1718283643.599,0.87,0.0947,0.79,0.1492
model-1718283617,1718283643.623,0.82,0.1396,0.76,0.1504
model-1718283617,1718283643.648,0.72,0.1719,0.79,0.1449
model-1718283617,1718283643.671,0.75,0.1817,0.73,0.183
model-1718283617,1718283643.696,0.76,0.1639,0.75,0.1637
model-1718283617,1718283643.721,0.83,0.1299,0.77,0.1626
model-1718283617,1718283643.744,0.8,0.1532,0.7,0.1959
model-1718283617,1718283643.768,0.8,0.1343,0.72,0.1776
model-1718283617,1718283643.792,0.78,0.141,0.8,0.1343
model-1718283617,1718283643.817,0.85,0.1098,0.79,0.1315
model-1718283617,1718283643.841,0.78,0.1318,0.78,0.1508
model-1718283617,1718283643.865,0.81,0.1373,0.73,0.1622
model-1718283617,1718283643.889,0.83,0.1233,0.8,0.1333
model-1718283617,1718283643.913,0.8,0.1263,0.76,0.1716
model-1718283617,1718283643.938,0.8,0.1318,0.77,0.1667
model-1718283617,1718283643.963,0.79,0.1484,0.81,0.139
model-1718283617,1718283643.987,0.78,0.1446,0.82,0.1332
model-1718283617,1718283644.011,0.83,0.1198,0.78,0.1575
model-1718283617,1718283644.035,0.88,0.0935,0.78,0.1589
model-1718283617,1718283644.06,0.78,0.1632,0.79,0.1428
model-1718283617,1718283644.084,0.81,0.1445,0.67,0.2027
model-1718283617,1718283644.108,0.82,0.1325,0.75,0.1718
model-1718283617,1718283644.132,0.81,0.1452,0.79,0.1485
model-1718283617,1718283644.156,0.79,0.1543,0.74,0.1689
model-1718283617,1718283644.182,0.81,0.1328,0.82,0.1304
model-1718283617,1718283644.206,0.76,0.1571,0.84,0.1174
model-1718283617,1718283644.23,0.8,0.1302,0.84,0.1222
model-1718283617,1718283644.255,0.83,0.1169,0.63,0.2268
model-1718283617,1718283644.279,0.82,0.114,0.85,0.1342
model-1718283617,1718283644.303,0.73,0.1673,0.69,0.1828
model-1718283617,1718283644.328,0.79,0.1467,0.81,0.1197
model-1718283617,1718283644.352,0.88,0.1063,0.69,0.1945
model-1718283617,1718283644.376,0.77,0.1575,0.72,0.1865
model-1718283617,1718283644.399,0.8,0.1483,0.8,0.1415
model-1718283617,1718283644.426,0.85,0.123,0.8,0.1425
model-1718283617,1718283644.45,0.86,0.1422,0.69,0.2115
model-1718283617,1718283644.474,0.74,0.1808,0.76,0.1617
model-1718283617,1718283644.499,0.81,0.1496,0.77,0.1654
model-1718283617,1718283644.523,0.82,0.1255,0.77,0.168
model-1718283617,1718283644.549,0.86,0.1102,0.73,0.1815
model-1718283617,1718283644.572,0.84,0.1245,0.76,0.1651
model-1718283617,1718283644.597,0.8,0.131,0.77,0.1743
model-1718283617,1718283644.621,0.82,0.1293,0.76,0.1826
model-1718283617,1718283644.645,0.76,0.1562,0.8,0.1382
model-1718283617,1718283644.67,0.77,0.1591,0.76,0.1506
model-1718283617,1718283644.694,0.73,0.1832,0.86,0.1102
model-1718283617,1718283644.719,0.73,0.151,0.85,0.1128
model-1718283617,1718283644.742,0.86,0.1074,0.7,0.1974
model-1718283617,1718283644.766,0.78,0.1509,0.7,0.2034
model-1718283617,1718283644.794,0.79,0.1348,0.82,0.1215
model-1718283617,1718283644.819,0.75,0.1631,0.87,0.1176
model-1718283617,1718283644.845,0.79,0.1418,0.75,0.149
model-1718283617,1718283644.87,0.8,0.1602,0.79,0.1624
model-1718283617,1718283644.895,0.83,0.1345,0.78,0.1469
model-1718283617,1718283644.924,0.83,0.1246,0.73,0.1661
model-1718283617,1718283644.951,0.9,0.1141,0.76,0.1534
model-1718283617,1718283644.976,0.82,0.1223,0.75,0.1739
model-1718283617,1718283645.0,0.77,0.1598,0.79,0.148
model-1718283617,1718283645.026,0.76,0.1569,0.84,0.1234
model-1718283617,1718283645.046,0.72,0.1795,0.8,0.1586
model-1718283617,1718283645.077,0.81,0.1157,0.81,0.1391
model-1718283617,1718283645.101,0.75,0.1545,0.73,0.1793
model-1718283617,1718283645.125,0.8,0.1376,0.87,0.1176
model-1718283617,1718283645.15,0.76,0.1728,0.7,0.1974
model-1718283617,1718283645.176,0.79,0.1587,0.76,0.1745
model-1718283617,1718283645.199,0.78,0.1473,0.74,0.1671
model-1718283617,1718283645.223,0.77,0.1522,0.75,0.1746
model-1718283617,1718283645.25,0.76,0.1665,0.77,0.1497
model-1718283617,1718283645.279,0.82,0.1289,0.74,0.1642
model-1718283617,1718283645.304,0.78,0.1517,0.74,0.1985
model-1718283617,1718283645.331,0.78,0.1572,0.77,0.1465
model-1718283617,1718283645.357,0.76,0.1603,0.74,0.1583
model-1718283617,1718283645.384,0.76,0.1631,0.78,0.1604
model-1718283617,1718283645.41,0.75,0.1585,0.78,0.1543
model-1718283617,1718283645.435,0.82,0.1449,0.76,0.1604
model-1718283617,1718283645.46,0.85,0.1229,0.73,0.1647
model-1718283617,1718283645.486,0.84,0.1307,0.7,0.1847
model-1718283617,1718283645.511,0.79,0.1252,0.82,0.1476
model-1718283617,1718283645.534,0.8,0.1506,0.76,0.1464
model-1718283617,1718283645.559,0.85,0.1313,0.72,0.1897
model-1718283617,1718283645.583,0.81,0.1448,0.71,0.1892
model-1718283617,1718283645.609,0.82,0.1271,0.74,0.1672
model-1718283617,1718283645.632,0.81,0.1629,0.81,0.1427
model-1718283617,1718283645.656,0.78,0.1682,0.85,0.1197
model-1718283617,1718283645.68,0.67,0.1948,0.77,0.1467
model-1718283617,1718283645.702,0.83,0.1121,0.76,0.173
model-1718283617,1718283645.728,0.81,0.1295,0.78,0.1286
model-1718283617,1718283645.753,0.84,0.1302,0.76,0.1561
model-1718283617,1718283645.778,0.85,0.1132,0.74,0.1758
model-1718283617,1718283645.801,0.87,0.1023,0.75,0.1453
model-1718283617,1718283645.825,0.8,0.1412,0.73,0.1661
model-1718283617,1718283645.845,0.9,0.0984,0.77,0.152
model-1718283617,1718283645.872,0.79,0.1408,0.74,0.1795
model-1718283617,1718283645.897,0.83,0.1232,0.74,0.1769
model-1718283617,1718283645.922,0.75,0.1387,0.7,0.1859
model-1718283617,1718283645.946,0.78,0.1529,0.76,0.1777
model-1718283617,1718283645.969,0.81,0.1401,0.72,0.1697
model-1718283617,1718283645.996,0.88,0.102,0.69,0.2009
model-1718283617,1718283646.02,0.83,0.1182,0.64,0.2083
model-1718283617,1718283646.049,0.78,0.1724,0.74,0.1752
model-1718283617,1718283646.073,0.88,0.111,0.84,0.136
model-1718283617,1718283646.1,0.82,0.1501,0.72,0.1742
model-1718283617,1718283646.128,0.83,0.1203,0.76,0.1486
model-1718283617,1718283646.146,0.83,0.1211,0.8,0.1355
model-1718283617,1718283646.179,0.76,0.1605,0.67,0.195
model-1718283617,1718283646.202,0.81,0.1337,0.78,0.1613
model-1718283617,1718283646.228,0.86,0.107,0.74,0.1784
model-1718283617,1718283646.252,0.83,0.1334,0.74,0.1672
model-1718283617,1718283646.276,0.82,0.1291,0.75,0.1632
model-1718283617,1718283646.3,0.8,0.1517,0.76,0.1492
model-1718283617,1718283646.324,0.83,0.116,0.75,0.1453
model-1718283617,1718283646.352,0.83,0.1387,0.85,0.1295
model-1718283617,1718283646.376,0.79,0.1451,0.81,0.1364
model-1718283617,1718283646.399,0.82,0.1191,0.75,0.1706
model-1718283617,1718283646.423,0.79,0.1596,0.79,0.1523
model-1718283617,1718283646.447,0.8,0.1358,0.83,0.1252
model-1718283617,1718283646.473,0.79,0.1297,0.79,0.1466
model-1718283617,1718283646.497,0.84,0.1169,0.79,0.1345
model-1718283617,1718283646.521,0.9,0.0731,0.75,0.1716
model-1718283617,1718283646.545,0.75,0.1727,0.8,0.1526
model-1718283617,1718283646.569,0.85,0.1201,0.75,0.191
model-1718283617,1718283646.594,0.81,0.1256,0.74,0.1841
model-1718283617,1718283646.616,0.77,0.1651,0.76,0.1839
model-1718283617,1718283646.641,0.85,0.1144,0.76,0.1805
model-1718283617,1718283646.667,0.81,0.1322,0.79,0.133
model-1718283617,1718283646.691,0.89,0.097,0.79,0.1385
model-1718283617,1718283646.717,0.82,0.1321,0.73,0.1608
model-1718283617,1718283646.741,0.79,0.1418,0.75,0.1724
model-1718283617,1718283646.765,0.83,0.1071,0.71,0.2006
model-1718283617,1718283646.789,0.84,0.107,0.71,0.1755
model-1718283617,1718283646.813,0.84,0.1188,0.69,0.1853
model-1718283617,1718283646.838,0.83,0.1352,0.75,0.185
model-1718283617,1718283646.863,0.77,0.1495,0.72,0.1824
model-1718283617,1718283646.887,0.79,0.1313,0.76,0.1699
model-1718283617,1718283646.911,0.8,0.1481,0.75,0.1643
model-1718283617,1718283646.934,0.84,0.1177,0.87,0.1083
model-1718283617,1718283646.961,0.87,0.1307,0.79,0.1347
model-1718283617,1718283646.985,0.82,0.1399,0.78,0.1546
model-1718283617,1718283647.009,0.78,0.1433,0.75,0.1478
model-1718283617,1718283647.032,0.84,0.1082,0.84,0.1159
model-1718283617,1718283647.057,0.86,0.1086,0.79,0.1471
model-1718283617,1718283647.084,0.81,0.1427,0.71,0.1999
model-1718283617,1718283647.109,0.83,0.1175,0.78,0.165
model-1718283617,1718283647.132,0.79,0.1228,0.75,0.1763
model-1718283617,1718283647.157,0.79,0.1615,0.72,0.1879
model-1718283617,1718283647.181,0.8,0.1328,0.71,0.189
model-1718283617,1718283647.206,0.89,0.0898,0.73,0.1756
model-1718283617,1718283647.23,0.78,0.1248,0.67,0.2215
model-1718283617,1718283647.256,0.73,0.166,0.77,0.1614
model-1718283617,1718283647.281,0.76,0.1572,0.8,0.1611
model-1718283617,1718283647.304,0.78,0.1594,0.73,0.1947
model-1718283617,1718283647.33,0.83,0.125,0.73,0.2012
model-1718283617,1718283647.355,0.74,0.1574,0.77,0.1528
model-1718283617,1718283647.379,0.8,0.1322,0.84,0.1368
model-1718283617,1718283647.402,0.81,0.1281,0.82,0.1149
model-1718283617,1718283647.426,0.85,0.113,0.69,0.2113
model-1718283617,1718283647.452,0.79,0.182,0.73,0.1596
model-1718283617,1718283647.476,0.77,0.1777,0.78,0.1512
model-1718283617,1718283647.5,0.83,0.1289,0.8,0.1458
model-1718283617,1718283647.525,0.86,0.1071,0.73,0.189
model-1718283617,1718283647.549,0.78,0.1431,0.82,0.1392
model-1718283617,1718283647.575,0.79,0.1427,0.83,0.1325
model-1718283617,1718283647.598,0.67,0.1997,0.82,0.1526
model-1718283617,1718283647.622,0.89,0.0839,0.77,0.1498
model-1718283617,1718283647.646,0.82,0.1115,0.84,0.1326
model-1718283617,1718283647.67,0.87,0.0997,0.79,0.1562
model-1718283617,1718283647.696,0.79,0.1434,0.78,0.1593
model-1718283617,1718283647.72,0.79,0.1457,0.79,0.1595
model-1718283617,1718283647.744,0.82,0.1246,0.7,0.1936
model-1718283617,1718283647.768,0.81,0.1383,0.76,0.1701
model-1718283617,1718283647.792,0.83,0.1364,0.73,0.1693
model-1718283617,1718283647.818,0.83,0.1232,0.72,0.1702
model-1718283617,1718283647.842,0.82,0.1169,0.79,0.1545
model-1718283617,1718283647.865,0.81,0.1277,0.73,0.1732
model-1718283617,1718283647.889,0.84,0.1333,0.77,0.1425
model-1718283617,1718283647.913,0.78,0.1453,0.86,0.1085
model-1718283617,1718283647.938,0.82,0.1203,0.78,0.1443
model-1718283617,1718283647.963,0.85,0.1205,0.73,0.179
model-1718283617,1718283647.987,0.81,0.1434,0.71,0.1921
model-1718283617,1718283648.011,0.77,0.1725,0.77,0.1741
model-1718283617,1718283648.034,0.77,0.1536,0.65,0.2151
model-1718283617,1718283648.061,0.87,0.0972,0.8,0.1584
model-1718283617,1718283648.086,0.8,0.133,0.79,0.1284
model-1718283617,1718283648.11,0.77,0.1568,0.71,0.1856
model-1718283617,1718283648.135,0.81,0.1394,0.81,0.1272
model-1718283617,1718283648.161,0.81,0.1262,0.78,0.1517
model-1718283617,1718283648.19,0.86,0.1122,0.71,0.1953
model-1718283617,1718283648.214,0.82,0.1433,0.84,0.1379
model-1718283617,1718283648.237,0.76,0.179,0.76,0.1778
model-1718283617,1718283648.262,0.82,0.1366,0.71,0.1948
model-1718283617,1718283648.285,0.78,0.1389,0.81,0.1436
model-1718283617,1718283648.314,0.86,0.1189,0.72,0.171
model-1718283617,1718283648.337,0.76,0.1504,0.78,0.1537
model-1718283617,1718283648.361,0.81,0.1315,0.69,0.2007
model-1718283617,1718283648.386,0.88,0.1052,0.82,0.1316
model-1718283617,1718283648.41,0.75,0.1453,0.81,0.1456
model-1718283617,1718283648.435,0.8,0.1501,0.8,0.1434
model-1718283617,1718283648.46,0.85,0.1093,0.73,0.1842
model-1718283617,1718283648.483,0.79,0.1265,0.81,0.1432
model-1718283617,1718283648.507,0.83,0.1138,0.77,0.1543
model-1718283617,1718283648.531,0.81,0.1366,0.86,0.1086
model-1718283617,1718283648.557,0.84,0.1243,0.82,0.1296
model-1718283617,1718283648.581,0.83,0.1197,0.72,0.162
model-1718283617,1718283648.604,0.78,0.1498,0.78,0.1606
model-1718283617,1718283648.628,0.85,0.0994,0.68,0.2036
model-1718283617,1718283648.653,0.84,0.1256,0.66,0.2067
model-1718283617,1718283648.679,0.82,0.1466,0.79,0.146
model-1718283617,1718283648.702,0.87,0.1206,0.85,0.1239
model-1718283617,1718283648.726,0.85,0.139,0.74,0.1761
model-1718283617,1718283648.75,0.82,0.1243,0.8,0.1342
model-1718283617,1718283648.773,0.85,0.1087,0.73,0.1731
model-1718283617,1718283648.799,0.82,0.1253,0.82,0.1282
model-1718283617,1718283648.823,0.88,0.0986,0.78,0.1571
model-1718283617,1718283648.847,0.84,0.1359,0.7,0.1878
model-1718283617,1718283648.87,0.89,0.0917,0.78,0.1516
model-1718283617,1718283648.894,0.84,0.1145,0.78,0.132
model-1718283617,1718283648.921,0.8,0.1139,0.8,0.151
model-1718283617,1718283648.946,0.82,0.1353,0.75,0.1769
model-1718283617,1718283648.969,0.82,0.1166,0.86,0.1216
model-1718283617,1718283648.993,0.71,0.1811,0.76,0.1699
model-1718283617,1718283649.016,0.85,0.1062,0.75,0.1615
model-1718283617,1718283649.043,0.79,0.1453,0.84,0.1278
model-1718283617,1718283649.066,0.8,0.1503,0.74,0.1729
model-1718283617,1718283649.09,0.84,0.1131,0.82,0.1355
model-1718283617,1718283649.114,0.82,0.1216,0.82,0.1445
model-1718283617,1718283649.138,0.89,0.083,0.83,0.1225
model-1718283617,1718283649.165,0.84,0.1253,0.8,0.1258
model-1718283617,1718283649.189,0.75,0.1737,0.74,0.1732
model-1718283617,1718283649.213,0.8,0.1591,0.86,0.0992
model-1718283617,1718283649.236,0.81,0.1413,0.78,0.1197
model-1718283617,1718283649.26,0.88,0.1061,0.83,0.1118
model-1718283617,1718283649.288,0.82,0.1265,0.71,0.1812
model-1718283617,1718283649.311,0.85,0.1091,0.77,0.1673
model-1718283617,1718283649.335,0.86,0.1067,0.84,0.1215
model-1718283617,1718283649.359,0.87,0.0974,0.75,0.1779
model-1718283617,1718283649.383,0.82,0.1254,0.84,0.1207
model-1718283617,1718283649.409,0.86,0.1072,0.79,0.1519
model-1718283617,1718283649.433,0.84,0.1159,0.7,0.2054
model-1718283617,1718283649.457,0.8,0.1208,0.74,0.1729
model-1718283617,1718283649.481,0.81,0.127,0.86,0.1131
model-1718283617,1718283649.504,0.77,0.1388,0.75,0.1677
model-1718283617,1718283649.53,0.82,0.1414,0.79,0.1458
model-1718283617,1718283649.555,0.84,0.1108,0.73,0.1639
model-1718283617,1718283649.579,0.86,0.0852,0.77,0.172
model-1718283617,1718283649.602,0.76,0.1519,0.84,0.1303
model-1718283617,1718283649.626,0.83,0.1125,0.74,0.1857
model-1718283617,1718283649.654,0.86,0.1218,0.78,0.1592
model-1718283617,1718283649.678,0.85,0.1163,0.73,0.1753
model-1718283617,1718283649.701,0.82,0.1307,0.76,0.172
model-1718283617,1718283649.725,0.86,0.1127,0.77,0.1665
model-1718283617,1718283649.75,0.8,0.1403,0.8,0.1445
model-1718283617,1718283649.776,0.85,0.1135,0.77,0.1668
model-1718283617,1718283649.799,0.85,0.1074,0.79,0.1635
model-1718283617,1718283649.823,0.89,0.0999,0.8,0.1501
model-1718283617,1718283649.848,0.82,0.1384,0.77,0.1561
model-1718283617,1718283649.871,0.84,0.1287,0.64,0.2195
model-1718283617,1718283649.897,0.91,0.095,0.78,0.1537
model-1718283617,1718283649.922,0.79,0.1444,0.77,0.1497
model-1718283617,1718283649.946,0.86,0.1163,0.71,0.2092
model-1718283617,1718283649.969,0.82,0.114,0.72,0.1835
model-1718283617,1718283649.993,0.82,0.1373,0.85,0.135
model-1718283617,1718283650.019,0.81,0.1357,0.78,0.1467
model-1718283617,1718283650.044,0.76,0.1493,0.77,0.159
model-1718283617,1718283650.067,0.83,0.1246,0.78,0.1675
model-1718283617,1718283650.092,0.88,0.0962,0.72,0.1864
model-1718283617,1718283650.115,0.84,0.1147,0.72,0.2169
model-1718283617,1718283650.141,0.77,0.1363,0.72,0.172
model-1718283617,1718283650.165,0.81,0.1308,0.83,0.1189
model-1718283617,1718283650.189,0.8,0.1446,0.79,0.1487
model-1718283617,1718283650.213,0.77,0.1582,0.75,0.1835
model-1718283617,1718283650.237,0.78,0.1559,0.69,0.1826
model-1718283617,1718283650.263,0.78,0.1545,0.77,0.1695
model-1718283617,1718283650.288,0.84,0.101,0.72,0.2
model-1718283617,1718283650.312,0.8,0.1262,0.68,0.2111
model-1718283617,1718283650.335,0.82,0.1241,0.77,0.1614
model-1718283617,1718283650.359,0.77,0.1669,0.74,0.1452
model-1718283617,1718283650.386,0.8,0.1453,0.81,0.1521
model-1718283617,1718283650.411,0.81,0.1405,0.81,0.125
model-1718283617,1718283650.434,0.83,0.1285,0.74,0.1694
model-1718283617,1718283650.458,0.82,0.1129,0.73,0.1699
model-1718283617,1718283650.482,0.85,0.1127,0.79,0.1651
model-1718283617,1718283650.509,0.86,0.1169,0.75,0.1688
model-1718283617,1718283650.533,0.8,0.147,0.72,0.1908
model-1718283617,1718283650.556,0.77,0.1554,0.85,0.1197
model-1718283617,1718283650.581,0.75,0.1762,0.83,0.1244
model-1718283617,1718283650.604,0.81,0.1116,0.7,0.1999
model-1718283617,1718283650.63,0.79,0.1401,0.77,0.1781
